Steps,_id,Player,CPU,Result
42925,6112fcc03152bfcf243d4480,rock,scissors,1
42926,6112fcc03152bfcf243d4481,rock,scissors,1
42927,6112fcc03152bfcf243d4482,rock,paper,-1
42928,6112fcc03152bfcf243d4483,rock,scissors,1
42929,6112fcc03152bfcf243d4484,scissors,paper,1
42930,6112fcc03152bfcf243d4485,paper,scissors,-1
42931,6112fcc03152bfcf243d4486,scissors,paper,1
42932,6112fcc03152bfcf243d4487,paper,scissors,-1
42933,6112fcc03152bfcf243d4488,rock,rock,0
42934,6112fcc03152bfcf243d4489,scissors,rock,-1
42935,6112fcc03152bfcf243d448a,paper,scissors,-1
42936,6112fcc03152bfcf243d448b,paper,rock,1
42937,6112fcc03152bfcf243d448c,scissors,rock,-1
42938,6112fcc03152bfcf243d448d,rock,paper,-1
42939,6112fcc03152bfcf243d448e,rock,scissors,1
42940,6112fcc03152bfcf243d448f,scissors,rock,-1
42941,6112fcc03152bfcf243d4490,scissors,rock,-1
42942,6112fcc03152bfcf243d4491,rock,rock,0
42943,6112fcc03152bfcf243d4492,rock,paper,-1
42944,6112fcc13152bfcf243d4493,scissors,scissors,0
42945,6112fcc13152bfcf243d4494,scissors,rock,-1
42946,6112fcc13152bfcf243d4495,scissors,paper,1
42947,6112fcc13152bfcf243d4496,paper,rock,1
42948,6112fcc13152bfcf243d4497,paper,paper,0
42949,6112fcc13152bfcf243d4498,paper,paper,0
42950,6112fcc13152bfcf243d4499,paper,paper,0
42951,6112fcc13152bfcf243d449a,rock,paper,-1
42952,6112fcc13152bfcf243d449b,paper,paper,0
42953,6112fcc13152bfcf243d449c,paper,paper,0
42954,6112fcc13152bfcf243d449d,scissors,paper,1
42955,6112fcc13152bfcf243d449e,paper,scissors,-1
42956,6112fcc13152bfcf243d449f,rock,scissors,1
42957,6112fcc13152bfcf243d44a0,rock,scissors,1
42958,6112fcc13152bfcf243d44a1,paper,scissors,-1
42959,6112fcc13152bfcf243d44a2,rock,paper,-1
42960,6112fcc13152bfcf243d44a3,paper,rock,1
42961,6112fcc13152bfcf243d44a4,paper,scissors,-1
42962,6112fcc13152bfcf243d44a5,scissors,rock,-1
42963,6112fcc13152bfcf243d44a6,rock,rock,0
42964,6112fcc13152bfcf243d44a7,paper,rock,1
42965,6112fcc13152bfcf243d44a8,paper,paper,0
42966,6112fcc23152bfcf243d44a9,scissors,scissors,0
42967,6112fcc23152bfcf243d44aa,scissors,paper,1
42968,6112fcc23152bfcf243d44ab,scissors,scissors,0
42969,6112fcc23152bfcf243d44ac,rock,scissors,1
42970,6112fcc23152bfcf243d44ad,rock,paper,-1
42971,6112fcc23152bfcf243d44ae,scissors,rock,-1
42972,6112fcc23152bfcf243d44af,scissors,paper,1
42973,6112fcc23152bfcf243d44b0,paper,scissors,-1
42974,6112fcc23152bfcf243d44b1,rock,rock,0
42975,6112fcc23152bfcf243d44b2,scissors,scissors,0
42976,6112fcc23152bfcf243d44b3,paper,rock,1
42977,6112fcc23152bfcf243d44b4,rock,scissors,1
42978,6112fcc23152bfcf243d44b5,rock,paper,-1
42979,6112fcc23152bfcf243d44b6,scissors,scissors,0
42980,6112fcc23152bfcf243d44b7,rock,rock,0
42981,6112fcc23152bfcf243d44b8,rock,scissors,1
42982,6112fcc23152bfcf243d44b9,paper,scissors,-1
42983,6112fcc23152bfcf243d44ba,scissors,paper,1
42984,6112fcc23152bfcf243d44bb,scissors,paper,1
42985,6112fcc23152bfcf243d44bc,paper,paper,0
42986,6112fcc23152bfcf243d44bd,rock,rock,0
42987,6112fcc23152bfcf243d44be,paper,scissors,-1
42988,6112fcc33152bfcf243d44bf,paper,rock,1
42989,6112fcc33152bfcf243d44c0,scissors,scissors,0
42990,6112fcc33152bfcf243d44c1,scissors,paper,1
42991,6112fcc33152bfcf243d44c2,paper,paper,0
42992,6112fcc33152bfcf243d44c3,rock,scissors,1
42993,6112fcc33152bfcf243d44c4,paper,rock,1
42994,6112fcc33152bfcf243d44c5,paper,scissors,-1
42995,6112fcc33152bfcf243d44c6,scissors,scissors,0
42996,6112fcc33152bfcf243d44c7,rock,scissors,1
42997,6112fcc33152bfcf243d44c8,scissors,rock,-1
42998,6112fcc33152bfcf243d44c9,scissors,paper,1
42999,6112fcc33152bfcf243d44ca,rock,paper,-1
43000,6112fcc33152bfcf243d44cb,scissors,paper,1
43001,6112fcc33152bfcf243d44cc,paper,scissors,-1
43002,6112fcc33152bfcf243d44cd,rock,scissors,1
43003,6112fcc33152bfcf243d44ce,paper,rock,1
43004,6112fcc33152bfcf243d44cf,scissors,scissors,0
43005,6112fcc33152bfcf243d44d0,paper,paper,0
43006,6112fcc33152bfcf243d44d1,rock,rock,0
43007,6112fcc33152bfcf243d44d2,paper,paper,0
43008,6112fcc33152bfcf243d44d3,scissors,paper,1
43009,6112fcc43152bfcf243d44d4,paper,rock,1
43010,6112fcc43152bfcf243d44d5,paper,rock,1
43011,6112fcc43152bfcf243d44d6,rock,rock,0
43012,6112fcc43152bfcf243d44d7,rock,rock,0
43013,6112fcc43152bfcf243d44d8,paper,rock,1
43014,6112fcc43152bfcf243d44d9,scissors,scissors,0
43015,6112fcc43152bfcf243d44da,scissors,paper,1
43016,6112fcc43152bfcf243d44db,scissors,rock,-1
43017,6112fcc43152bfcf243d44dc,scissors,paper,1
43018,6112fcc43152bfcf243d44dd,scissors,paper,1
43019,6112fcc43152bfcf243d44de,scissors,rock,-1
43020,6112fcc43152bfcf243d44df,scissors,scissors,0
43021,6112fcc43152bfcf243d44e0,scissors,paper,1
43022,6112fcc43152bfcf243d44e1,paper,rock,1
43023,6112fcc43152bfcf243d44e2,rock,scissors,1
43024,6112fcc43152bfcf243d44e3,scissors,scissors,0
43025,6112fcc43152bfcf243d44e4,paper,paper,0
43026,6112fcc43152bfcf243d44e5,rock,scissors,1
43027,6112fcc43152bfcf243d44e6,rock,rock,0
43028,6112fcc43152bfcf243d44e7,paper,scissors,-1
43029,6112fcc43152bfcf243d44e8,scissors,rock,-1
43030,6112fcc53152bfcf243d44e9,scissors,paper,1
43031,6112fcc53152bfcf243d44ea,rock,scissors,1
43032,6112fcc53152bfcf243d44eb,rock,scissors,1
43033,6112fcc53152bfcf243d44ec,scissors,rock,-1
43034,6112fcc53152bfcf243d44ed,scissors,rock,-1
43035,6112fcc53152bfcf243d44ee,rock,paper,-1
43036,6112fcc53152bfcf243d44ef,scissors,paper,1
43037,6112fcc53152bfcf243d44f0,rock,rock,0
43038,6112fcc53152bfcf243d44f1,rock,rock,0
43039,6112fcc53152bfcf243d44f2,paper,paper,0
43040,6112fcc53152bfcf243d44f3,rock,scissors,1
43041,6112fcc53152bfcf243d44f4,rock,paper,-1
43042,6112fcc53152bfcf243d44f5,scissors,scissors,0
43043,6112fcc53152bfcf243d44f6,scissors,scissors,0
43044,6112fcc53152bfcf243d44f7,rock,rock,0
43045,6112fcc53152bfcf243d44f8,rock,paper,-1
43046,6112fcc53152bfcf243d44f9,rock,paper,-1
43047,6112fcc53152bfcf243d44fa,rock,paper,-1
43048,6112fcc53152bfcf243d44fb,scissors,rock,-1
43049,6112fcc53152bfcf243d44fc,rock,rock,0
43050,6112fcc53152bfcf243d44fd,scissors,scissors,0
43051,6112fcc53152bfcf243d44fe,paper,rock,1
43052,6112fcc63152bfcf243d44ff,paper,rock,1
43053,6112fcc63152bfcf243d4500,rock,scissors,1
43054,6112fcc63152bfcf243d4501,rock,paper,-1
43055,6112fcc63152bfcf243d4502,scissors,scissors,0
43056,6112fcc63152bfcf243d4503,rock,scissors,1
43057,6112fcc63152bfcf243d4504,scissors,paper,1
43058,6112fcc63152bfcf243d4505,scissors,paper,1
43059,6112fcc63152bfcf243d4506,paper,rock,1
43060,6112fcc63152bfcf243d4507,rock,rock,0
43061,6112fcc63152bfcf243d4508,rock,rock,0
43062,6112fcc63152bfcf243d4509,rock,paper,-1
43063,6112fcc63152bfcf243d450a,rock,scissors,1
43064,6112fcc63152bfcf243d450b,paper,rock,1
43065,6112fcc63152bfcf243d450c,scissors,rock,-1
43066,6112fcc63152bfcf243d450d,scissors,rock,-1
43067,6112fcc63152bfcf243d450e,scissors,scissors,0
43068,6112fcc63152bfcf243d450f,scissors,rock,-1
43069,6112fcc63152bfcf243d4510,scissors,scissors,0
43070,6112fcc63152bfcf243d4511,paper,paper,0
43071,6112fcc63152bfcf243d4512,scissors,scissors,0
43072,6112fcc63152bfcf243d4513,rock,scissors,1
43073,6112fcc63152bfcf243d4514,paper,scissors,-1
43074,6112fcc73152bfcf243d4515,rock,scissors,1
43075,6112fcc73152bfcf243d4516,scissors,scissors,0
43076,6112fcc73152bfcf243d4517,scissors,scissors,0
43077,6112fcc73152bfcf243d4518,paper,paper,0
43078,6112fcc73152bfcf243d4519,rock,paper,-1
43079,6112fcc73152bfcf243d451a,paper,scissors,-1
43080,6112fcc73152bfcf243d451b,scissors,scissors,0
43081,6112fcc73152bfcf243d451c,rock,rock,0
43082,6112fcc73152bfcf243d451d,rock,scissors,1
43083,6112fcc73152bfcf243d451e,rock,paper,-1
43084,6112fcc73152bfcf243d451f,rock,scissors,1
43085,6112fcc73152bfcf243d4520,paper,paper,0
43086,6112fcc73152bfcf243d4521,paper,rock,1
43087,6112fcc73152bfcf243d4522,rock,rock,0
43088,6112fcc73152bfcf243d4523,paper,scissors,-1
43089,6112fcc73152bfcf243d4524,rock,rock,0
43090,6112fcc73152bfcf243d4525,rock,paper,-1
43091,6112fcc73152bfcf243d4526,scissors,paper,1
43092,6112fcc73152bfcf243d4527,paper,scissors,-1
43093,6112fcc73152bfcf243d4528,rock,scissors,1
43094,6112fcc73152bfcf243d4529,paper,paper,0
43095,6112fcc73152bfcf243d452a,rock,rock,0
43096,6112fcc83152bfcf243d452b,rock,rock,0
43097,6112fcc83152bfcf243d452c,paper,rock,1
43098,6112fcc83152bfcf243d452d,scissors,scissors,0
43099,6112fcc83152bfcf243d452e,paper,rock,1
43100,6112fcc83152bfcf243d452f,scissors,scissors,0
43101,6112fcc83152bfcf243d4530,scissors,scissors,0
43102,6112fcc83152bfcf243d4531,scissors,paper,1
43103,6112fcc83152bfcf243d4532,scissors,rock,-1
43104,6112fcc83152bfcf243d4533,scissors,paper,1
43105,6112fcc83152bfcf243d4534,rock,paper,-1
43106,6112fcc83152bfcf243d4535,paper,paper,0
43107,6112fcc83152bfcf243d4536,scissors,paper,1
43108,6112fcc83152bfcf243d4537,scissors,scissors,0
43109,6112fcc83152bfcf243d4538,rock,paper,-1
43110,6112fcc83152bfcf243d4539,rock,rock,0
43111,6112fcc83152bfcf243d453a,paper,rock,1
43112,6112fcc83152bfcf243d453b,paper,rock,1
43113,6112fcc83152bfcf243d453c,rock,rock,0
43114,6112fcc83152bfcf243d453d,rock,rock,0
43115,6112fcc83152bfcf243d453e,rock,paper,-1
43116,6112fcc83152bfcf243d453f,scissors,paper,1
43117,6112fcc83152bfcf243d4540,paper,scissors,-1
43118,6112fcc93152bfcf243d4541,paper,scissors,-1
43119,6112fcc93152bfcf243d4542,scissors,scissors,0
43120,6112fcc93152bfcf243d4543,rock,rock,0
43121,6112fcc93152bfcf243d4544,scissors,rock,-1
43122,6112fcc93152bfcf243d4545,scissors,rock,-1
43123,6112fcc93152bfcf243d4546,rock,scissors,1
43124,6112fcc93152bfcf243d4547,rock,scissors,1
43125,6112fcc93152bfcf243d4548,rock,rock,0
43126,6112fcc93152bfcf243d4549,rock,scissors,1
43127,6112fcc93152bfcf243d454a,scissors,scissors,0
43128,6112fcc93152bfcf243d454b,rock,paper,-1
43129,6112fcc93152bfcf243d454c,paper,scissors,-1
43130,6112fcc93152bfcf243d454d,paper,paper,0
43131,6112fcc93152bfcf243d454e,paper,rock,1
43132,6112fcc93152bfcf243d454f,rock,paper,-1
43133,6112fcc93152bfcf243d4550,scissors,scissors,0
43134,6112fcc93152bfcf243d4551,scissors,paper,1
43135,6112fcc93152bfcf243d4552,rock,rock,0
43136,6112fcc93152bfcf243d4553,rock,scissors,1
43137,6112fcc93152bfcf243d4554,paper,scissors,-1
43138,6112fcc93152bfcf243d4555,paper,rock,1
43139,6112fcc93152bfcf243d4556,rock,scissors,1
43140,6112fcca3152bfcf243d4557,rock,scissors,1
43141,6112fcca3152bfcf243d4558,paper,paper,0
43142,6112fcca3152bfcf243d4559,paper,scissors,-1
43143,6112fcca3152bfcf243d455a,rock,rock,0
43144,6112fcca3152bfcf243d455b,rock,paper,-1
43145,6112fcca3152bfcf243d455c,rock,scissors,1
43146,6112fcca3152bfcf243d455d,scissors,scissors,0
43147,6112fcca3152bfcf243d455e,paper,paper,0
43148,6112fcca3152bfcf243d455f,scissors,rock,-1
43149,6112fcca3152bfcf243d4560,scissors,rock,-1
43150,6112fcca3152bfcf243d4561,paper,paper,0
43151,6112fcca3152bfcf243d4562,scissors,paper,1
43152,6112fcca3152bfcf243d4563,paper,scissors,-1
43153,6112fcca3152bfcf243d4564,scissors,rock,-1
43154,6112fcca3152bfcf243d4565,paper,rock,1
43155,6112fcca3152bfcf243d4566,paper,paper,0
43156,6112fcca3152bfcf243d4567,rock,paper,-1
43157,6112fcca3152bfcf243d4568,scissors,paper,1
43158,6112fcca3152bfcf243d4569,scissors,rock,-1
43159,6112fcca3152bfcf243d456a,scissors,scissors,0
43160,6112fcca3152bfcf243d456b,scissors,scissors,0
43161,6112fcca3152bfcf243d456c,rock,paper,-1
43162,6112fccb3152bfcf243d456d,scissors,paper,1
43163,6112fccb3152bfcf243d456e,paper,rock,1
43164,6112fccb3152bfcf243d456f,paper,scissors,-1
43165,6112fccb3152bfcf243d4570,rock,paper,-1
43166,6112fccb3152bfcf243d4571,paper,scissors,-1
43167,6112fccb3152bfcf243d4572,paper,paper,0
43168,6112fccb3152bfcf243d4573,paper,rock,1
43169,6112fccb3152bfcf243d4574,rock,rock,0
43170,6112fccb3152bfcf243d4575,rock,paper,-1
43171,6112fccb3152bfcf243d4576,rock,scissors,1
43172,6112fccb3152bfcf243d4577,rock,scissors,1
43173,6112fccb3152bfcf243d4578,rock,rock,0
43174,6112fccb3152bfcf243d4579,paper,paper,0
43175,6112fccb3152bfcf243d457a,rock,paper,-1
43176,6112fccb3152bfcf243d457b,scissors,rock,-1
43177,6112fccb3152bfcf243d457c,rock,scissors,1
43178,6112fccb3152bfcf243d457d,paper,scissors,-1
43179,6112fccb3152bfcf243d457e,scissors,scissors,0
43180,6112fccb3152bfcf243d457f,paper,paper,0
43181,6112fccb3152bfcf243d4580,paper,scissors,-1
43182,6112fccb3152bfcf243d4581,rock,scissors,1
43183,6112fccb3152bfcf243d4582,rock,rock,0
43184,6112fccc3152bfcf243d4583,scissors,paper,1
43185,6112fccc3152bfcf243d4584,rock,paper,-1
43186,6112fccc3152bfcf243d4585,paper,rock,1
43187,6112fccc3152bfcf243d4586,rock,paper,-1
43188,6112fccc3152bfcf243d4587,rock,scissors,1
43189,6112fccc3152bfcf243d4588,rock,rock,0
43190,6112fccc3152bfcf243d4589,scissors,paper,1
43191,6112fccc3152bfcf243d458a,scissors,scissors,0
43192,6112fccc3152bfcf243d458b,rock,rock,0
43193,6112fccc3152bfcf243d458c,scissors,scissors,0
43194,6112fccc3152bfcf243d458d,paper,scissors,-1
43195,6112fccc3152bfcf243d458e,paper,scissors,-1
43196,6112fccc3152bfcf243d458f,paper,scissors,-1
43197,6112fccc3152bfcf243d4590,scissors,rock,-1
43198,6112fccc3152bfcf243d4591,paper,rock,1
43199,6112fccc3152bfcf243d4592,scissors,scissors,0
43200,6112fccc3152bfcf243d4593,scissors,scissors,0
43201,6112fccc3152bfcf243d4594,scissors,scissors,0
43202,6112fccc3152bfcf243d4595,rock,scissors,1
43203,6112fccc3152bfcf243d4596,rock,rock,0
43204,6112fccc3152bfcf243d4597,paper,rock,1
43205,6112fccd3152bfcf243d4598,rock,rock,0
43206,6112fccd3152bfcf243d4599,paper,rock,1
43207,6112fccd3152bfcf243d459a,rock,paper,-1
43208,6112fccd3152bfcf243d459b,rock,scissors,1
43209,6112fccd3152bfcf243d459c,paper,paper,0
43210,6112fccd3152bfcf243d459d,scissors,paper,1
43211,6112fccd3152bfcf243d459e,paper,rock,1
43212,6112fccd3152bfcf243d459f,scissors,paper,1
43213,6112fccd3152bfcf243d45a0,paper,rock,1
43214,6112fccd3152bfcf243d45a1,scissors,paper,1
43215,6112fccd3152bfcf243d45a2,scissors,paper,1
43216,6112fccd3152bfcf243d45a3,scissors,rock,-1
43217,6112fccd3152bfcf243d45a4,rock,rock,0
43218,6112fccd3152bfcf243d45a5,paper,rock,1
43219,6112fccd3152bfcf243d45a6,paper,scissors,-1
43220,6112fccd3152bfcf243d45a7,rock,rock,0
43221,6112fccd3152bfcf243d45a8,paper,scissors,-1
43222,6112fccd3152bfcf243d45a9,rock,paper,-1
43223,6112fccd3152bfcf243d45aa,paper,rock,1
43224,6112fccd3152bfcf243d45ab,scissors,paper,1
43225,6112fccd3152bfcf243d45ac,paper,rock,1
43226,6112fccd3152bfcf243d45ad,scissors,rock,-1
43227,6112fcce3152bfcf243d45ae,rock,scissors,1
43228,6112fcce3152bfcf243d45af,rock,rock,0
43229,6112fcce3152bfcf243d45b0,rock,paper,-1
43230,6112fcce3152bfcf243d45b1,rock,rock,0
43231,6112fcce3152bfcf243d45b2,rock,scissors,1
43232,6112fcce3152bfcf243d45b3,paper,paper,0
43233,6112fcce3152bfcf243d45b4,scissors,rock,-1
43234,6112fcce3152bfcf243d45b5,paper,scissors,-1
43235,6112fcce3152bfcf243d45b6,paper,scissors,-1
43236,6112fcce3152bfcf243d45b7,scissors,paper,1
43237,6112fcce3152bfcf243d45b8,paper,rock,1
43238,6112fcce3152bfcf243d45b9,paper,paper,0
43239,6112fcce3152bfcf243d45ba,paper,paper,0
43240,6112fcce3152bfcf243d45bb,scissors,paper,1
43241,6112fcce3152bfcf243d45bc,rock,scissors,1
43242,6112fcce3152bfcf243d45bd,scissors,rock,-1
43243,6112fcce3152bfcf243d45be,scissors,paper,1
43244,6112fcce3152bfcf243d45bf,rock,rock,0
43245,6112fcce3152bfcf243d45c0,rock,rock,0
43246,6112fcce3152bfcf243d45c1,scissors,paper,1
43247,6112fccf3152bfcf243d45c2,rock,rock,0
43248,6112fccf3152bfcf243d45c3,paper,paper,0
43249,6112fccf3152bfcf243d45c4,rock,paper,-1
43250,6112fccf3152bfcf243d45c5,rock,rock,0
43251,6112fccf3152bfcf243d45c6,rock,scissors,1
43252,6112fccf3152bfcf243d45c7,paper,scissors,-1
43253,6112fccf3152bfcf243d45c8,rock,scissors,1
43254,6112fccf3152bfcf243d45c9,scissors,paper,1
43255,6112fccf3152bfcf243d45ca,scissors,paper,1
43256,6112fccf3152bfcf243d45cb,paper,scissors,-1
43257,6112fccf3152bfcf243d45cc,paper,paper,0
43258,6112fccf3152bfcf243d45cd,rock,paper,-1
43259,6112fccf3152bfcf243d45ce,paper,rock,1
43260,6112fccf3152bfcf243d45cf,scissors,paper,1
43261,6112fccf3152bfcf243d45d0,scissors,paper,1
43262,6112fccf3152bfcf243d45d1,paper,rock,1
43263,6112fccf3152bfcf243d45d2,paper,paper,0
43264,6112fccf3152bfcf243d45d3,scissors,rock,-1
43265,6112fccf3152bfcf243d45d4,paper,rock,1
43266,6112fccf3152bfcf243d45d5,rock,rock,0
43267,6112fccf3152bfcf243d45d6,paper,rock,1
43268,6112fccf3152bfcf243d45d7,rock,paper,-1
43269,6112fcd03152bfcf243d45d8,paper,scissors,-1
43270,6112fcd03152bfcf243d45d9,paper,paper,0
43271,6112fcd03152bfcf243d45da,scissors,scissors,0
43272,6112fcd03152bfcf243d45db,scissors,paper,1
43273,6112fcd03152bfcf243d45dc,rock,rock,0
43274,6112fcd03152bfcf243d45dd,scissors,paper,1
43275,6112fcd03152bfcf243d45de,rock,paper,-1
43276,6112fcd03152bfcf243d45df,scissors,paper,1
43277,6112fcd03152bfcf243d45e0,scissors,paper,1
43278,6112fcd03152bfcf243d45e1,scissors,scissors,0
43279,6112fcd03152bfcf243d45e2,paper,paper,0
43280,6112fcd03152bfcf243d45e3,paper,scissors,-1
43281,6112fcd03152bfcf243d45e4,paper,paper,0
43282,6112fcd03152bfcf243d45e5,paper,rock,1
43283,6112fcd03152bfcf243d45e6,scissors,rock,-1
43284,6112fcd03152bfcf243d45e7,paper,rock,1
43285,6112fcd03152bfcf243d45e8,scissors,rock,-1
43286,6112fcd03152bfcf243d45e9,rock,paper,-1
43287,6112fcd03152bfcf243d45ea,paper,paper,0
43288,6112fcd03152bfcf243d45eb,rock,scissors,1
43289,6112fcd03152bfcf243d45ec,rock,rock,0
43290,6112fcd13152bfcf243d45ed,rock,rock,0
43291,6112fcd13152bfcf243d45ee,paper,paper,0
43292,6112fcd13152bfcf243d45ef,scissors,scissors,0
43293,6112fcd13152bfcf243d45f0,rock,rock,0
43294,6112fcd13152bfcf243d45f1,rock,scissors,1
43295,6112fcd13152bfcf243d45f2,scissors,scissors,0
43296,6112fcd13152bfcf243d45f3,rock,paper,-1
43297,6112fcd13152bfcf243d45f4,paper,rock,1
43298,6112fcd13152bfcf243d45f5,scissors,scissors,0
43299,6112fcd13152bfcf243d45f6,scissors,paper,1
43300,6112fcd13152bfcf243d45f7,rock,paper,-1
43301,6112fcd13152bfcf243d45f8,rock,scissors,1
43302,6112fcd13152bfcf243d45f9,paper,rock,1
43303,6112fcd13152bfcf243d45fa,scissors,paper,1
43304,6112fcd13152bfcf243d45fb,scissors,paper,1
43305,6112fcd13152bfcf243d45fc,paper,rock,1
43306,6112fcd13152bfcf243d45fd,scissors,paper,1
43307,6112fcd13152bfcf243d45fe,scissors,paper,1
43308,6112fcd13152bfcf243d45ff,scissors,scissors,0
43309,6112fcd13152bfcf243d4600,rock,rock,0
43310,6112fcd13152bfcf243d4601,rock,scissors,1
43311,6112fcd13152bfcf243d4602,rock,paper,-1
43312,6112fcd23152bfcf243d4603,paper,scissors,-1
43313,6112fcd23152bfcf243d4604,scissors,paper,1
43314,6112fcd23152bfcf243d4605,paper,scissors,-1
43315,6112fcd23152bfcf243d4606,rock,rock,0
43316,6112fcd23152bfcf243d4607,rock,paper,-1
43317,6112fcd23152bfcf243d4608,scissors,paper,1
43318,6112fcd23152bfcf243d4609,rock,rock,0
43319,6112fcd23152bfcf243d460a,scissors,paper,1
43320,6112fcd23152bfcf243d460b,scissors,paper,1
43321,6112fcd23152bfcf243d460c,paper,rock,1
43322,6112fcd23152bfcf243d460d,scissors,paper,1
43323,6112fcd23152bfcf243d460e,rock,paper,-1
43324,6112fcd23152bfcf243d460f,rock,rock,0
43325,6112fcd23152bfcf243d4610,paper,scissors,-1
43326,6112fcd23152bfcf243d4611,scissors,scissors,0
43327,6112fcd23152bfcf243d4612,paper,paper,0
43328,6112fcd23152bfcf243d4613,paper,rock,1
43329,6112fcd23152bfcf243d4614,scissors,paper,1
43330,6112fcd23152bfcf243d4615,paper,rock,1
43331,6112fcd23152bfcf243d4616,paper,rock,1
43332,6112fcd23152bfcf243d4617,rock,rock,0
43333,6112fcd23152bfcf243d4618,paper,rock,1
43334,6112fcd33152bfcf243d4619,paper,rock,1
43335,6112fcd33152bfcf243d461a,paper,rock,1
43336,6112fcd33152bfcf243d461b,paper,paper,0
43337,6112fcd33152bfcf243d461c,paper,scissors,-1
43338,6112fcd33152bfcf243d461d,paper,scissors,-1
43339,6112fcd33152bfcf243d461e,scissors,scissors,0
43340,6112fcd33152bfcf243d461f,rock,paper,-1
43341,6112fcd33152bfcf243d4620,rock,rock,0
43342,6112fcd33152bfcf243d4621,scissors,rock,-1
43343,6112fcd33152bfcf243d4622,scissors,paper,1
43344,6112fcd33152bfcf243d4623,scissors,paper,1
43345,6112fcd33152bfcf243d4624,paper,paper,0
43346,6112fcd33152bfcf243d4625,scissors,paper,1
43347,6112fcd33152bfcf243d4626,scissors,rock,-1
43348,6112fcd33152bfcf243d4627,rock,paper,-1
43349,6112fcd33152bfcf243d4628,paper,paper,0
43350,6112fcd33152bfcf243d4629,scissors,rock,-1
43351,6112fcd33152bfcf243d462a,scissors,rock,-1
43352,6112fcd33152bfcf243d462b,rock,paper,-1
43353,6112fcd33152bfcf243d462c,rock,paper,-1
43354,6112fcd33152bfcf243d462d,rock,rock,0
43355,6112fcd43152bfcf243d462e,rock,paper,-1
43356,6112fcd43152bfcf243d462f,paper,paper,0
43357,6112fcd43152bfcf243d4630,paper,paper,0
43358,6112fcd43152bfcf243d4631,paper,scissors,-1
43359,6112fcd43152bfcf243d4632,rock,rock,0
43360,6112fcd43152bfcf243d4633,paper,scissors,-1
43361,6112fcd43152bfcf243d4634,scissors,scissors,0
43362,6112fcd43152bfcf243d4635,paper,scissors,-1
43363,6112fcd43152bfcf243d4636,scissors,paper,1
43364,6112fcd43152bfcf243d4637,paper,paper,0
43365,6112fcd43152bfcf243d4638,scissors,rock,-1
43366,6112fcd43152bfcf243d4639,paper,paper,0
43367,6112fcd43152bfcf243d463a,rock,scissors,1
43368,6112fcd43152bfcf243d463b,scissors,rock,-1
43369,6112fcd43152bfcf243d463c,scissors,rock,-1
43370,6112fcd43152bfcf243d463d,paper,rock,1
43371,6112fcd43152bfcf243d463e,rock,rock,0
43372,6112fcd43152bfcf243d463f,paper,rock,1
43373,6112fcd43152bfcf243d4640,rock,scissors,1
43374,6112fcd43152bfcf243d4641,paper,rock,1
43375,6112fcd43152bfcf243d4642,rock,paper,-1
43376,6112fcd43152bfcf243d4643,scissors,paper,1
43377,6112fcd53152bfcf243d4644,rock,paper,-1
43378,6112fcd53152bfcf243d4645,paper,paper,0
43379,6112fcd53152bfcf243d4646,scissors,paper,1
43380,6112fcd53152bfcf243d4647,paper,rock,1
43381,6112fcd53152bfcf243d4648,paper,scissors,-1
43382,6112fcd53152bfcf243d4649,scissors,scissors,0
43383,6112fcd53152bfcf243d464a,rock,rock,0
43384,6112fcd53152bfcf243d464b,scissors,paper,1
43385,6112fcd53152bfcf243d464c,rock,paper,-1
43386,6112fcd53152bfcf243d464d,scissors,rock,-1
43387,6112fcd53152bfcf243d464e,scissors,paper,1
43388,6112fcd53152bfcf243d464f,paper,rock,1
43389,6112fcd53152bfcf243d4650,rock,rock,0
43390,6112fcd53152bfcf243d4651,paper,paper,0
43391,6112fcd53152bfcf243d4652,rock,scissors,1
43392,6112fcd53152bfcf243d4653,scissors,rock,-1
43393,6112fcd53152bfcf243d4654,paper,paper,0
43394,6112fcd53152bfcf243d4655,scissors,scissors,0
43395,6112fcd53152bfcf243d4656,rock,scissors,1
43396,6112fcd53152bfcf243d4657,rock,rock,0
43397,6112fcd53152bfcf243d4658,scissors,rock,-1
43398,6112fcd63152bfcf243d4659,scissors,rock,-1
43399,6112fcd63152bfcf243d465a,paper,rock,1
43400,6112fcd63152bfcf243d465b,paper,paper,0
43401,6112fcd63152bfcf243d465c,rock,scissors,1
43402,6112fcd63152bfcf243d465d,rock,scissors,1
43403,6112fcd63152bfcf243d465e,scissors,paper,1
43404,6112fcd63152bfcf243d465f,paper,paper,0
43405,6112fcd63152bfcf243d4660,paper,scissors,-1
43406,6112fcd63152bfcf243d4661,rock,rock,0
43407,6112fcd63152bfcf243d4662,rock,rock,0
43408,6112fcd63152bfcf243d4663,paper,scissors,-1
43409,6112fcd63152bfcf243d4664,scissors,scissors,0
43410,6112fcd63152bfcf243d4665,scissors,scissors,0
43411,6112fcd63152bfcf243d4666,scissors,rock,-1
43412,6112fcd63152bfcf243d4667,scissors,rock,-1
43413,6112fcd63152bfcf243d4668,scissors,scissors,0
43414,6112fcd63152bfcf243d4669,paper,scissors,-1
43415,6112fcd63152bfcf243d466a,rock,paper,-1
43416,6112fcd63152bfcf243d466b,paper,paper,0
43417,6112fcd63152bfcf243d466c,paper,paper,0
